,x,y,t,vitesse_v,angle_v,cap,twa,polaire
119,-29.42775353662104,-52.917102961594225,1592840158.1702485,28.779798583487032,274.1817752464776,74.2956379323308,160.11386268585318,29.89008924414858
120,-28.581344632251586,-53.15508730678412,1592843758.1702485,29.536594156452036,269.43553444397116,108.38639544657326,161.0491389973979,30.39590790807729
121,-27.73698842008875,-52.874430035300946,1592847358.1702485,29.81172096711844,267.51794642866463,107.09429372369175,160.42365270497288,30.89207306401838
122,-26.876380034357197,-52.609766145352644,1592850958.1702485,29.701278472182402,260.30563383780105,102.46301035796847,157.84262347983258,31.77146188836391
123,-25.974751119561205,-52.41049043204859,1592854558.1702485,30.715355927483085,255.65235835773825,99.92150397416106,155.7308543835772,33.63014733048043
124,-25.035496271520703,-52.24620094127982,1592858158.1702485,29.607848513696812,258.0555979561941,101.25143957561232,156.80415838058178,32.081391642161456
125,-24.130064867723505,-52.066075787765314,1592861758.1702485,30.70083218819532,245.4673742598811,93.69691726169424,151.77045699818686,35.12558709633769
126,-23.166828489486676,-52.003838127819215,1592865358.1702485,29.433896680943477,242.74378976401874,91.84787467791682,150.89591508610192,34.42491529421291
127,-22.22647632239042,-51.97349984283648,1592868958.1702485,30.951051377295315,233.4496202157134,86.2954451802056,147.1541750355078,35.551050651221374
128,-21.26115056317217,-52.03600172087062,1592872558.1702485,30.366355653603364,228.6208501480114,84.43507948484222,144.1857706631692,34.640884757052966
129,-20.319094857474322,-52.127788804227066,1592876158.1702485,29.783595823332405,229.18882539173072,84.44644045625199,144.74238493547873,34.24042101299758
130,-19.38458343911847,-52.21865377053754,1592879758.1702485,29.688019224223464,226.23376945562597,83.83443629186968,142.3993331637563,33.80861150455543
131,-18.462452306085133,-52.31826853931745,1592883358.1702485,28.73366369299991,223.78486106558523,90.0,133.78486106558523,32.43908539068952
132,-17.577986784798878,-52.31826853931745,1592886958.1702485,26.79957483921481,222.922450610218,94.29229261914202,128.63015799107598,30.836651386899476
133,-16.74937957505233,-52.256077342844684,1592890558.1702485,24.814200356274142,222.50291671303725,97.41327731532391,125.08963939771334,29.299674383304247
134,-15.973694351073554,-52.155150632566965,1592894158.1702485,23.642600268443946,219.3986340966731,96.80081752056947,122.59781657610364,28.482045010170797
135,-15.219311452614368,-52.06518500113241,1592897758.1702485,22.800104640675542,217.9614770106135,94.31670540872466,123.64477160188883,28.010426128718706
136,-14.467468215367981,-52.008433169274305,1592901358.1702485,21.540674455166535,215.62245423632422,103.29434508068675,112.32810915563746,26.95210225982936
137,-13.792420400421573,-51.84892897433357,1592904958.1702485,20.20191655227891,213.6161892773153,98.1165527759888,115.4996365013265,26.451474856471805
138,-13.094313015111563,-51.74936780314363,1592908558.1702485,19.06101362575772,211.29269364385178,96.8620533394689,114.43064030438288,25.651809979107156
139,-12.413473612348882,-51.66743466512542,1592912158.1702485,17.458694264564055,208.8596379738586,97.51015931354198,111.34947866031663,24.429774238655803
140,-11.778995939056205,-51.58378964074376,1592915758.1702485,16.093448888426433,208.44538238997643,104.09282780207337,104.35255458790306,22.81152238801119
141,-11.227079393910907,-51.44523123142691,1592919358.1702485,14.799675512484136,210.82766437564686,96.27152326858993,114.55614110705693,21.761132985926544
142,-10.655572842636728,-51.38242381310186,1592922958.1702485,12.883218961005065,216.87284395006225,98.84488380688049,118.02796014318176,19.58103172661642
143,-10.146891985892545,-51.30326777098311,1592926558.1702485,10.655017722735897,227.12980167588006,102.14882916482793,124.98097251105213,17.575649638739463
144,-9.702871878605608,-51.20768223708109,1592930158.1702485,9.421895879986227,238.80083026167887,106.99127267677574,131.80955758490313,15.768346932230632
145,-9.305832070468897,-51.08636111309628,1592933758.1702485,9.042243545873271,250.26826618506087,112.19173977032841,138.07652641473246,14.456041041722296
146,-8.951377677862522,-50.94177056275359,1592937358.1702485,8.056648708658397,258.51139686334244,117.03308033608562,141.47831652725682,12.799686837714384
147,-8.647949182018849,-50.78694528777987,1592940958.1702485,6.1765887269142965,270.93560363971795,124.13561333629167,146.79999030342628,9.313130300825568
148,-8.43846196842931,-50.644921801972096,1592944558.1702485,5.370062948304015,286.3819537080409,134.31780658709982,152.06414712094107,7.313807111698891
149,-8.30207193662464,-50.51174156595419,1592948158.1702485,4.982466744169182,297.12371180281133,160.0467780415753,137.07693376123603,9.187666958133173
150,-8.241816881054993,-50.345770673680605,1592951758.1702485,4.653850404221853,307.55545826901874,166.0612971581951,141.49416111082365,8.034692502837839
151,-8.206318497215284,-50.20274273876137,1592955358.1702485,4.646760814780711,319.03279458647506,88.71954717620207,129.686752589727,9.67688491151874
152,-7.9527034976619335,-50.20841150038355,1592958958.1702485,4.731455047811927,330.6944866357242,88.71969920009172,118.02521256436751,10.85750794160303
153,-7.669207463264291,-50.214747405503125,1592962558.1702485,4.749420172937949,350.537511988687,107.33345107013446,116.79593908144744,10.950412513999357
154,-7.428661385315804,-50.13967155495032,1592966158.1702485,5.41068416324825,6.903757139478898,107.35907406775345,100.45531692827456,12.538655884259436
155,-7.141319190828742,-50.0498493221958,1592969758.1702485,6.410182541618663,14.671674626469667,109.59234358448464,94.92066895801497,14.262186086294967
156,-6.827213383781118,-49.93804856913348,1592973358.1702485,6.781445310068353,21.552036804932754,105.98997786969136,84.4379410647586,14.680725836637663
157,-6.479740223652358,-49.83847801769622,1592976958.1702485,6.699666208380975,22.92289797639131,105.310324818845,82.38742684245369,14.534734588359663
158,-6.13075672716472,-49.74293933911847,1592980558.1702485,7.089798139782507,18.81754900388802,105.33913211501647,86.52158311112845,15.00271447346945
159,-5.776002521344483,-49.64562909715564,1592984158.1702485,7.6186258622992264,20.794153893551822,115.19444635841592,94.4002924648641,15.451635301437708
160,-5.458699362108844,-49.49635512869343,1592987758.1702485,8.031746507847837,27.058011154580356,115.84017952635145,88.78216837177109,15.920978202301301
161,-4.95,-49.25,1592990332.6703312,8.972334358164426,31.055471126710586,0.0,31.055471126710586,8.565154271103841
